id,date,local_date,score,announce_date,type,n_performers,popularity,venue,country,state,venue_score,venue_n_upcoming_events,listing_count,average_price,lowest_price,highest_price,median_price,segment,primary_performer,primary_performer_event_count,primary_performer_score,performer_2,performer_2_event_count,performer_2_score,sold_out
5907352,2023-08-12T23:00:00,2023-08-12T19:00:00,0.404,2023-01-04T00:00:00,united_soccer_league,2,0.681,FIU Stadium,US,FL,0.49,11,3.0,49.0,47.0,51.0,49.0,sports,Miami FC,11,0.57,Indy Eleven,11,0.53,0
5990392,2023-08-12T23:00:00,2023-08-12T19:00:00,0.271,2023-04-06T00:00:00,concert,2,0.608,House Of Blues - Cleveland,US,OH,0.66,49,13.0,79.0,50.0,220.0,63.0,concert,Mickey Avalon,3,0.22,Lazy A** Destroyer,1,0.24,0
5907470,2023-08-12T23:00:00,2023-08-12T19:00:00,0.48,2023-01-04T00:00:00,united_soccer_league,2,0.712,Highmark Stadium - PA,US,PA,0.5,6,79.0,86.0,38.0,246.0,72.0,sports,Pittsburgh Riverhounds SC,10,0.55,Hartford Athletic,15,0.57,0
6049824,2023-08-12T23:00:00,2023-08-12T16:00:00,0.327,2023-06-07T00:00:00,comedy,1,0.644,The Orleans Showroom,US,NV,0.53,89,2.0,153.0,128.0,178.0,130.0,theater,Adam London,87,0.32,None,0,0.0,0
6063389,2023-08-12T23:00:00,2023-08-12T19:00:00,0.317,2023-06-20T00:00:00,concert,1,0.631,The Stone Pony,US,NJ,0.64,15,13.0,83.0,54.0,230.0,68.0,concert,Remember Jones,2,0.48,None,0,0.0,0
6023644,2023-08-12T23:00:00,2023-08-12T19:00:00,0.345,2023-05-16T00:00:00,concert,1,0.645,Buffalo Outer Harbor,US,NY,0.56,2,7.0,65.0,56.0,71.0,65.0,concert,Arkells,2,0.34,None,0,0.0,0
6059678,2023-08-12T23:00:00,2023-08-12T16:00:00,0.315,2023-06-17T00:00:00,theater,1,0.638,Saxe Theater,US,NV,0.65,271,2.0,165.0,146.0,184.0,148.0,theater,Nathan Burton,120,0.31,None,0,0.0,0
6040320,2023-08-12T23:00:00,2023-08-12T19:00:00,0.354,2023-05-31T00:00:00,concert,1,0.622,West Virginia State Fair,US,WV,0.41,9,4.0,54.0,46.0,61.0,52.0,concert,Blackie and the Rodeo Kings,1,0.28,None,0,0.0,0
5953919,2023-08-12T23:00:00,2023-08-12T19:00:00,0.521,2023-02-21T00:00:00,concert,3,0.732,St. Augustine Amphitheatre,US,FL,0.74,24,100.0,133.0,95.0,379.0,122.0,concert,Jason Isbell & the 400 Unit,17,0.58,Jason Isbell,20,0.53,0
5849834,2023-08-12T23:00:00,2023-08-12T19:00:00,0.485,2022-10-21T00:00:00,theater,1,0.722,Lyric Theatre - New York,US,NY,0.7,180,178.0,272.0,129.0,807.0,207.0,theater,Harry Potter and The Cursed Child,180,0.42,None,0,0.0,0
5916240,2023-08-12T23:00:00,2023-08-12T19:00:00,0.538,2023-01-18T00:00:00,concert,3,0.742,Coney Island Amphitheater,US,NY,0.31,1,2.0,411.0,162.0,672.0,167.0,concert,Mastodon,19,0.5,Gojira,18,0.53,0
5964210,2023-08-12T23:00:00,2023-08-12T19:00:00,0.566,2023-03-08T00:00:00,concert,2,0.754,Chartway Arena at the Ted Constant Convocation Center,US,VA,0.64,9,32.0,141.0,74.0,390.0,107.0,concert,Phil Wickham,14,0.51,Brandon Lake,14,0.53,0
5883256,2023-08-12T23:00:00,2023-08-12T19:00:00,0.5,2022-11-30T00:00:00,concert,2,0.723,The Ritz - Raleigh,US,NC,0.66,31,48.0,148.0,51.0,627.0,107.0,concert,Goth Babe,7,0.59,Bay Ledges,9,0.43,0
6017090,2023-08-12T23:00:00,2023-08-12T19:00:00,0.501,2023-05-08T00:00:00,concert,1,0.723,Amalie Arena,US,FL,0.85,80,326.0,172.0,32.0,678.0,166.0,concert,Trick Daddy,1,0.58,None,0,0.0,0
5989135,2023-08-12T23:00:00,2023-08-12T19:00:00,0.856,2023-04-05T00:00:00,nfl,2,0.916,M&T Bank Stadium,US,MD,0.84,11,1205.0,103.0,32.0,538.0,78.0,sports,Baltimore Ravens,19,0.77,Philadelphia Eagles,20,0.82,0
5791702,2023-08-12T23:04:00,2023-08-12T19:04:00,0.604,2022-08-29T00:00:00,minor_league_baseball,2,0.764,Truist Field,US,NC,0.65,23,79.0,50.0,25.0,109.0,47.0,sports,Charlotte Knights,40,0.44,Gwinnett Stripers,40,0.39,0
5923258,2023-08-12T23:05:00,2023-08-12T19:05:00,0.391,2023-01-24T00:00:00,minor_league_baseball,2,0.655,Northeast Delta Dental Stadium,US,NH,0.47,16,42.0,26.0,16.0,52.0,21.0,sports,New Hampshire Fisher Cats,34,0.38,Reading Fightin Phils,34,0.38,0
5841045,2023-08-12T23:05:00,2023-08-12T18:05:00,0.366,2022-10-12T00:00:00,minor_league_baseball,2,0.644,MGM Park,US,MS,0.5,16,211.0,47.0,22.0,194.0,41.0,sports,Biloxi Shuckers,34,0.34,Tennessee Smokies,34,0.32,0
5977614,2023-08-12T23:05:00,2023-08-12T19:05:00,0.374,2023-03-23T00:00:00,minor_league_baseball,2,0.654,Dow Diamond,US,MI,0.44,16,42.0,28.0,16.0,138.0,24.0,sports,Great Lakes Loons,28,0.35,West Michigan Whitecaps,22,0.35,0
5895953,2023-08-12T23:05:00,2023-08-12T19:05:00,0.44,2022-12-13T00:00:00,minor_league_baseball,2,0.68,Fluor Field at the West End,US,SC,0.56,10,21.0,59.0,32.0,103.0,47.0,sports,Greenville Drive,25,0.36,Greensboro Grasshoppers,28,0.33,0
5813579,2023-08-12T23:05:00,2023-08-12T18:05:00,0.49,2022-09-16T00:00:00,minor_league_baseball,2,0.708,Dell Diamond,US,TX,0.6,16,62.0,43.0,23.0,76.0,41.0,sports,Round Rock Express,40,0.39,Albuquerque Isotopes,40,0.4,0
5988871,2023-08-12T23:05:00,2023-08-12T18:05:00,0.367,2023-04-04T00:00:00,minor_league_baseball,2,0.644,ABC Supply Stadium,US,WI,0.46,32,22.0,36.0,27.0,59.0,33.0,sports,Beloit Sky Carp,16,0.3,Peoria Chiefs,32,0.29,0
5967796,2023-08-12T23:05:00,2023-08-12T19:05:00,0.425,2023-03-14T00:00:00,sports,1,0.69,Turtle Creek Stadium,US,MI,0.49,4,5.0,46.0,24.0,56.0,48.0,sports,Traverse City Pit Spitters,3,0.3,None,0,0.0,0
5844032,2023-08-12T23:05:00,2023-08-12T18:05:00,0.388,2022-10-14T00:00:00,minor_league_baseball,2,0.655,Arvest Ballpark,US,AR,0.5,22,109.0,41.0,23.0,64.0,41.0,sports,Northwest Arkansas Naturals,34,0.33,Wichita Wind Surge,34,0.33,0
5840134,2023-08-12T23:05:00,2023-08-12T19:05:00,0.398,2022-10-11T00:00:00,minor_league_baseball,2,0.658,TD Bank Park,US,NJ,0.52,16,21.0,146.0,32.0,1182.0,44.0,sports,Somerset Patriots,34,0.38,Binghamton Rumble Ponies,34,0.37,0
5844280,2023-08-12T23:05:00,2023-08-12T18:05:00,0.39,2022-10-14T00:00:00,minor_league_baseball,2,0.642,Montgomery Riverwalk Stadium,US,AL,0.48,10,31.0,37.0,25.0,58.0,35.0,sports,Montgomery Biscuits,28,0.33,Birmingham Barons,34,0.31,0
6017048,2023-08-12T23:05:00,2023-08-12T19:05:00,0.398,2023-05-08T00:00:00,baseball,1,0.677,Stade Canac,Canada,QC,0.43,15,1.0,48.0,47.0,49.0,48.0,sports,Quebec Capitales,19,0.33,None,0,0.0,0
5827645,2023-08-12T23:05:00,2023-08-12T19:05:00,0.395,2022-09-30T00:00:00,minor_league_baseball,2,0.653,Jackson Field,US,MI,0.45,16,269.0,41.0,26.0,52.0,42.0,sports,Lansing Lugnuts,28,0.33,Fort Wayne TinCaps,28,0.34,0
5814014,2023-08-12T23:05:00,2023-08-12T19:05:00,0.442,2022-09-16T00:00:00,minor_league_baseball,2,0.683,Victory Field,US,IN,0.58,22,120.0,38.0,23.0,156.0,37.0,sports,Indianapolis Indians,40,0.37,Nashville Sounds,40,0.42,0
5837600,2023-08-12T23:05:00,2023-08-12T19:05:00,0.538,2022-10-10T00:00:00,minor_league_baseball,2,0.731,Fifth Third Field (Toledo),US,OH,0.58,22,96.0,34.0,27.0,143.0,31.0,sports,Toledo Mud Hens,40,0.39,Columbus Clippers,40,0.41,0
5983299,2023-08-12T23:05:00,2023-08-12T18:05:00,0.396,2023-03-29T00:00:00,baseball,1,0.676,Mercy Field at Lewis and Clark Park,US,IA,0.4,12,4.0,44.0,25.0,50.0,47.0,sports,Sioux City Explorers,17,0.3,None,0,0.0,0
5994496,2023-08-12T23:05:00,2023-08-12T18:05:00,0.403,2023-04-10T00:00:00,baseball,1,0.667,Hawks Field At Haymarket Park,US,NE,0.45,12,5.0,45.0,27.0,56.0,47.0,sports,Lincoln Saltdogs,16,0.28,None,0,0.0,0
5968467,2023-08-12T23:05:00,2023-08-12T18:05:00,0.406,2023-03-14T00:00:00,sports,1,0.673,Warner Park,US,WI,0.37,2,1.0,29.0,28.0,29.0,29.0,sports,Madison Mallards,3,0.32,None,0,0.0,0
5788069,2023-08-12T23:05:00,2023-08-12T19:05:00,0.827,2022-08-24T00:00:00,mlb,2,0.876,Nationals Park,US,DC,0.87,107,389.0,55.0,16.0,456.0,44.0,sports,Washington Nationals,209,0.65,Oakland Athletics,209,0.62,0
5788317,2023-08-12T23:05:00,2023-08-12T19:05:00,0.851,2022-08-24T00:00:00,mlb,2,0.887,PNC Park,US,PA,0.86,107,420.0,80.0,31.0,409.0,73.0,sports,Pittsburgh Pirates,209,0.64,Cincinnati Reds,221,0.64,0
5789372,2023-08-12T23:15:00,2023-08-12T18:15:00,0.871,2022-08-24T00:00:00,mlb,2,0.899,Kauffman Stadium,US,MO,0.83,106,317.0,110.0,20.0,763.0,85.0,sports,Kansas City Royals,208,0.62,St. Louis Cardinals,209,0.66,0
5787254,2023-08-12T23:15:00,2023-08-12T18:15:00,0.837,2022-08-24T00:00:00,mlb,2,0.88,Guaranteed Rate Field,US,IL,0.86,109,1032.0,196.0,22.0,116813.0,69.0,sports,Chicago White Sox,208,0.64,Milwaukee Brewers,222,0.64,0
5785304,2023-08-12T23:15:00,2023-08-12T19:15:00,0.844,2022-08-24T00:00:00,mlb,2,0.886,Citi Field,US,NY,0.92,111,2084.0,59.0,9.0,11805.0,32.0,sports,New York Mets,208,0.69,Atlanta Braves,225,0.7,0
5918730,2023-08-12T23:15:00,2023-08-12T19:15:00,0.39,2023-01-19T00:00:00,minor_league_baseball,2,0.645,AT&T Field,US,TN,0.48,16,25.0,34.0,22.0,57.0,35.0,sports,Chattanooga Lookouts,22,0.3,Pensacola Blue Wahoos,28,0.38,0
5785650,2023-08-12T23:15:00,2023-08-12T18:15:00,0.99,2022-08-24T00:00:00,mlb,2,0.953,Minute Maid Park,US,TX,0.93,124,565.0,151.0,57.0,832.0,129.0,sports,Houston Astros,220,0.7,Los Angeles Angels,222,0.67,0
6033140,2023-08-12T23:30:00,2023-08-12T19:30:00,0.302,2023-05-19T00:00:00,broadway_tickets_national,1,0.636,Colonial Theatre Laconia,US,NH,0.45,9,8.0,66.0,64.0,67.0,66.0,theater,The Sound of Music,9,0.36,None,0,0.0,0
6041359,2023-08-12T23:30:00,2023-08-12T19:30:00,0.409,2023-05-31T00:00:00,classical,1,0.682,Walhalla Civic Auditorium,US,SC,0.39,10,2.0,87.0,86.0,88.0,86.0,theater,Elton John Tribute,1,0.42,None,0,0.0,0
6014115,2023-08-12T23:30:00,2023-08-12T19:30:00,0.462,2023-05-03T00:00:00,concert,1,0.704,Webster Hall,US,NY,0.68,44,13.0,86.0,45.0,220.0,68.0,concert,glaive,9,0.53,None,0,0.0,0
5974783,2023-08-12T23:30:00,2023-08-12T18:30:00,0.554,2023-03-21T00:00:00,concert,4,0.747,The Pavilion at Ravinia,US,IL,0.7,25,45.0,127.0,69.0,301.0,115.0,concert,Blues Traveler,17,0.47,Big Head Todd & The Monsters,8,0.46,0
6051685,2023-08-12T23:30:00,2023-08-12T19:30:00,0.333,2023-06-09T00:00:00,concert,1,0.637,Boarding House Park,US,MA,0.43,5,8.0,87.0,55.0,122.0,87.0,concert,Matt Nathanson,1,0.57,None,0,0.0,0
5920723,2023-08-12T23:30:00,2023-08-12T19:30:00,0.773,2023-01-20T00:00:00,united_soccer_league,2,0.859,Keyworth Stadium,US,MI,0.71,8,10.0,42.0,21.0,71.0,21.0,sports,Detroit City FC,12,0.58,Charleston Battery,10,0.59,0
5986742,2023-08-12T23:30:00,2023-08-12T19:30:00,0.473,2023-04-03T00:00:00,family,1,0.712,XL Center,US,CT,0.73,48,379.0,111.0,46.0,397.0,89.0,theater,Hot Wheels Monster Trucks Live,87,0.44,None,0,0.0,0
5975989,2023-08-12T23:30:00,2023-08-12T19:30:00,0.597,2023-03-22T00:00:00,concert,1,0.77,Pine Knob Music Theatre,US,MI,0.79,23,592.0,163.0,29.0,1233.0,130.0,concert,Steve Miller Band,15,0.55,None,0,0.0,0
6048845,2023-08-12T23:30:00,2023-08-12T19:30:00,0.313,2023-06-07T00:00:00,concert,1,0.629,House of Blues - Orlando,US,FL,0.71,46,16.0,63.0,37.0,220.0,45.0,concert,The Molly Ringwalds,5,0.33,None,0,0.0,0
5963501,2023-08-12T23:30:00,2023-08-12T19:30:00,0.743,2023-03-07T00:00:00,concert,2,0.843,PNC Music Pavilion,US,NC,0.78,18,252.0,212.0,36.0,1105.0,133.0,concert,RUFUS DU SOL	,4,0.67,Channel Tres,8,0.64,0
5870154,2023-08-12T23:30:00,2023-08-12T18:30:00,0.894,2022-11-14T00:00:00,concert,6,0.915,Wrigley Field,US,IL,0.92,121,258.0,670.0,233.0,9296.0,446.0,concert,Pink,40,0.73,Pat Benatar,17,0.67,0
5907458,2023-08-12T23:30:00,2023-08-12T19:30:00,0.578,2023-01-04T00:00:00,united_soccer_league,2,0.755,Al Lang Stadium,US,FL,0.53,6,36.0,41.0,28.0,63.0,38.0,sports,Tampa Bay Rowdies,13,0.54,Monterey Bay F.C.,11,0.59,0
5943481,2023-08-12T23:30:00,2023-08-12T19:30:00,0.38,2023-02-14T00:00:00,sports,1,0.668,Croswell Opera House,US,MI,0.51,37,7.0,154.0,76.0,193.0,175.0,sports,Mary Poppins,9,0.4,None,0,0.0,0
5950561,2023-08-12T23:30:00,2023-08-12T19:30:00,0.317,2023-02-18T00:00:00,concert,1,0.629,Jimmys Jazz and Blues Club,US,NH,0.48,64,20.0,64.0,51.0,87.0,53.0,concert,Morgan James,3,0.25,None,0,0.0,0
6032942,2023-08-12T23:30:00,2023-08-12T19:30:00,0.512,2023-05-19T00:00:00,broadway_tickets_national,1,0.73,Princess of Wales Theatre Toronto,Canada,ON,0.6,19,17.0,312.0,120.0,587.0,323.0,theater,Hamilton,491,0.51,None,0,0.0,0
5907710,2023-08-12T23:30:00,2023-08-12T19:30:00,0.442,2023-01-04T00:00:00,soccer,2,0.699,CHI Memorial Stadium,US,TN,0.43,6,11.0,58.0,38.0,141.0,56.0,sports,Chattanooga Red Wolves SC,6,0.22,Richmond Kickers,10,0.61,0
5998374,2023-08-12T23:30:00,2023-08-12T19:30:00,0.345,2023-04-16T00:00:00,concert,1,0.644,Culture Room,US,FL,0.51,13,10.0,78.0,54.0,220.0,63.0,concert,Black Flag,8,0.31,None,0,0.0,0
5884677,2023-08-12T23:30:00,2023-08-12T16:30:00,0.653,2022-11-30T00:00:00,wnba,2,0.795,Crypto.com Arena,US,CA,0.91,97,100.0,70.0,12.0,475.0,29.0,sports,Los Angeles Sparks,18,0.51,Atlanta Dream,20,0.5,0
6053254,2023-08-12T23:30:00,2023-08-12T18:30:00,0.301,2023-06-12T00:00:00,concert,1,0.623,7th Street Entry,US,MN,0.54,44,3.0,86.0,38.0,214.0,48.0,concert,poptropicaslutz!,5,0.27,None,0,0.0,0
5721108,2023-08-12T23:30:00,2023-08-12T19:30:00,0.459,2022-06-06T00:00:00,theater,1,0.712,Kennedy Center Opera House,US,DC,0.73,138,43.0,165.0,88.0,292.0,163.0,theater,Moulin Rouge! The Musical,533,0.65,None,0,0.0,0
6031959,2023-08-12T23:30:00,2023-08-12T19:30:00,0.308,2023-05-19T00:00:00,concert,1,0.627,American Music Theatre,US,PA,0.61,96,8.0,121.0,102.0,150.0,113.0,concert,The Lettermen,5,0.28,None,0,0.0,0
5997035,2023-08-12T23:30:00,2023-08-12T19:30:00,0.382,2023-04-16T00:00:00,family,1,0.669,The Argyle Theatre at Babylon Village,US,NY,0.44,17,5.0,164.0,116.0,205.0,162.0,theater,Grease,16,0.33,None,0,0.0,0
6048183,2023-08-12T23:30:00,2023-08-12T19:30:00,0.41,2023-06-07T00:00:00,concert,1,0.675,Freeman Arts Pavilion,US,DE,0.57,12,3.0,115.0,103.0,131.0,105.0,concert,ABBA The Concert	,10,0.44,None,0,0.0,0
5873651,2023-08-12T23:30:00,2023-08-12T19:30:00,0.306,2022-11-18T00:00:00,concert,1,0.596,The Beacon Theatre Hopewell,US,VA,0.4,11,9.0,85.0,80.0,91.0,84.0,concert,Jimmy Fortune,9,0.3,None,0,0.0,0
5963641,2023-08-12T23:30:00,2023-08-12T19:30:00,0.52,2023-03-07T00:00:00,concert,1,0.732,Virginia Credit Union LIVE! at Richmond Raceway,US,VA,0.59,6,99.0,115.0,83.0,261.0,107.0,concert,Train,25,0.49,None,0,0.0,0
5986812,2023-08-12T23:30:00,2023-08-12T19:30:00,0.327,2023-04-03T00:00:00,comedy,1,0.644,Paramount Theatre - Huntington,US,NY,0.67,62,86.0,115.0,40.0,336.0,111.0,theater,Heather McDonald,6,0.32,None,0,0.0,0
5962197,2023-08-12T23:30:00,2023-08-12T19:30:00,0.773,2023-03-06T00:00:00,concert,2,0.856,Madison Square Garden,US,NY,0.95,118,413.0,483.0,109.0,5121.0,371.0,concert,Lionel Richie,25,0.61,"Earth, Wind & Fire",27,0.6,0
5990944,2023-08-12T23:30:00,2023-08-12T19:30:00,0.257,2023-04-06T00:00:00,concert,1,0.57,Paramount Center for the Arts Tennessee,US,TN,0.4,9,16.0,88.0,64.0,99.0,93.0,concert,Yellow Brick Road,3,0.26,None,0,0.0,0
5924411,2023-08-12T23:30:00,2023-08-12T19:30:00,0.273,2023-01-25T00:00:00,concert,1,0.613,Birchmere Music Hall,US,VA,0.56,65,4.0,138.0,81.0,285.0,110.0,concert,1964 The Tribute,5,0.42,None,0,0.0,0
6012865,2023-08-12T23:30:00,2023-08-12T19:30:00,0.473,2022-04-26T00:00:00,broadway_tickets_national,1,0.712,Connor Palace at Playhouse Square,US,OH,0.66,140,22.0,88.0,35.0,254.0,79.0,theater,Six the Musical,576,0.45,None,0,0.0,0
5990502,2023-08-12T23:30:00,2023-08-12T19:30:00,0.472,2023-04-06T00:00:00,concert,3,0.708,Altria Theater,US,VA,0.68,78,32.0,117.0,82.0,242.0,106.0,concert,Parliament Funkadelic,19,0.44,George Clinton,9,0.44,0
5907284,2023-08-12T23:30:00,2023-08-12T18:30:00,0.457,2023-01-04T00:00:00,united_soccer_league,2,0.689,Protective Stadium,US,AL,0.63,13,112.0,68.0,30.0,121.0,61.0,sports,Birmingham Legion FC,11,0.52,Sacramento Republic FC,11,0.54,0
5981620,2023-08-12T23:30:00,2023-08-12T19:30:00,0.562,2023-03-27T00:00:00,comedy,1,0.765,Place Bell,Canada,QC,0.65,59,23.0,233.0,94.0,2058.0,145.0,theater,Ricky Gervais,2,0.44,None,0,0.0,0
5967957,2023-08-12T23:35:00,2023-08-12T18:35:00,0.392,2023-03-14T00:00:00,sports,1,0.674,Rivets Stadium,US,IL,0.3,2,2.0,49.0,48.0,50.0,48.0,sports,Rockford Rivets,2,0.31,None,0,0.0,0
5969097,2023-08-12T23:35:00,2023-08-12T18:35:00,0.4,2023-03-15T00:00:00,sports,1,0.678,Kapco Park,US,WI,0.27,1,3.0,47.0,46.0,49.0,46.0,sports,Lakeshore Chinooks,2,0.31,None,0,0.0,0
5950434,2023-08-12T23:35:00,2023-08-12T18:35:00,0.43,2023-02-18T00:00:00,baseball,1,0.693,Bosse Field,US,IN,0.43,9,1.0,39.0,38.0,39.0,39.0,sports,Washington Wild Things,19,0.35,None,0,0.0,0
5852858,2023-08-12T23:35:00,2023-08-12T18:35:00,0.383,2022-10-25T00:00:00,minor_league_baseball,2,0.653,Toyota Field Madison,US,AL,0.48,16,41.0,42.0,17.0,144.0,41.0,sports,Rocket City Trash Pandas,34,0.32,Mississippi Braves,34,0.34,0
5967896,2023-08-12T23:35:00,2023-08-12T18:35:00,0.385,2023-03-14T00:00:00,sports,1,0.67,Waterloo Riverfront Stadium,US,IA,0.31,3,2.0,50.0,49.0,50.0,49.0,sports,Waterloo Bucks,3,0.28,None,0,0.0,0
5919129,2023-08-12T23:35:00,2023-08-12T18:35:00,0.403,2023-01-19T00:00:00,minor_league_baseball,2,0.661,Hammons Field,US,MO,0.47,16,46.0,37.0,18.0,246.0,38.0,sports,Springfield Cardinals,34,0.33,San Antonio Missions,34,0.35,0
5850061,2023-08-12T23:40:00,2023-08-12T18:40:00,0.359,2022-10-22T00:00:00,minor_league_baseball,2,0.65,Neuroscience Group Field at Fox Cities Stadium,US,WI,0.42,16,47.0,38.0,15.0,151.0,37.0,sports,Wisconsin Timber Rattlers,34,0.33,Dayton Dragons,28,0.4,0
5982967,2023-08-12T23:45:00,2023-08-12T18:45:00,0.442,2023-03-29T00:00:00,baseball,2,0.699,GCS Ballpark,US,IL,0.46,13,3.0,49.0,41.0,56.0,51.0,sports,Gateway Grizzlies,22,0.36,Joliet Slammers,16,0.36,0
6059325,2023-08-13T00:00:00,2023-08-12T19:00:00,0.242,2023-06-17T00:00:00,comedy,1,0.618,Chicago Improv Comedy Club,US,IL,0.42,17,1.0,96.0,93.0,98.0,96.0,theater,Arnez J,23,0.38,None,0,0.0,0
5997052,2023-08-13T00:00:00,2023-08-12T20:00:00,0.245,2023-04-16T00:00:00,concert,1,0.585,Daryl's House Club,US,NY,0.4,8,3.0,76.0,50.0,101.0,67.0,concert,Kick,4,0.25,None,0,0.0,0
6032466,2023-08-13T00:00:00,2023-08-12T20:00:00,0.4,2023-05-19T00:00:00,broadway_tickets_national,1,0.673,Gateway Playhouse,US,NY,0.56,133,3.0,180.0,137.0,214.0,190.0,theater,Jersey Boys,39,0.37,None,0,0.0,0
6029623,2023-08-13T00:00:00,2023-08-12T20:00:00,0.373,2023-05-18T00:00:00,broadway_tickets_national,1,0.656,The Theater Center,US,NY,0.59,266,6.0,106.0,88.0,118.0,104.0,theater,Perfect Crime,117,0.33,None,0,0.0,0
6063578,2023-08-13T00:00:00,2023-08-12T20:00:00,0.423,2023-06-20T00:00:00,broadway_tickets_national,1,0.688,Benedum Center,US,PA,0.67,129,28.0,151.0,69.0,248.0,143.0,theater,Guys and Dolls,6,0.42,None,0,0.0,0
6019148,2023-08-13T00:00:00,2023-08-12T20:00:00,0.481,2023-05-11T00:00:00,concert,1,0.711,Sound Board at MotorCity Casino,US,MI,0.56,22,53.0,169.0,99.0,699.0,124.0,concert,Daughtry,14,0.45,None,0,0.0,0
5934469,2023-08-13T00:00:00,2023-08-12T19:00:00,0.384,2023-02-04T00:00:00,minor_league_baseball,2,0.644,Momentum Bank Ballpark,US,TX,0.47,16,32.0,39.0,32.0,54.0,38.0,sports,Midland RockHounds,34,0.34,Arkansas Travelers,34,0.33,0
6010719,2023-08-13T00:00:00,2023-08-12T20:00:00,0.432,2023-04-28T00:00:00,broadway_tickets_national,1,0.682,John Golden Theatre,US,NY,0.63,115,126.0,391.0,125.0,876.0,337.0,theater,The Shark is Broken,115,0.38,None,0,0.0,0
5979055,2023-08-13T00:00:00,2023-08-12T20:00:00,0.318,2023-03-24T00:00:00,comedy,1,0.639,Le Club Dix30,Canada,QC,0.48,50,127.0,83.0,64.0,246.0,70.0,theater,Jo Cormier,4,0.18,None,0,0.0,0
6026737,2023-08-13T00:00:00,2023-08-12T20:00:00,0.298,2023-05-18T00:00:00,concert,1,0.62,Buckhead Theatre,US,GA,0.63,60,66.0,88.0,49.0,285.0,74.0,concert,Mother's Finest,1,0.33,None,0,0.0,0
6051719,2023-08-13T00:00:00,2023-08-12T20:00:00,0.386,2023-06-09T00:00:00,concert,1,0.664,Warner Theatre - DC,US,DC,0.69,78,68.0,82.0,33.0,250.0,82.0,concert,Tom Petty Tribute,1,0.36,None,0,0.0,0
6051033,2023-08-13T00:00:00,2023-08-12T19:00:00,0.354,2023-06-08T00:00:00,concert,2,0.649,The Echo Lounge & Music Hall,US,TX,0.62,28,2.0,173.0,163.0,190.0,164.0,concert,Homixide Gang,11,0.52,Sid Shyne,7,0.43,0
6095777,2023-08-13T00:00:00,2023-08-12T19:00:00,0.383,2023-07-22T00:00:00,concert,1,0.661,Essentia Health Plaza at The Lights,US,ND,0.38,4,12.0,112.0,76.0,291.0,100.0,concert,Gary Allan,10,0.61,None,0,0.0,0
6062529,2023-08-13T00:00:00,2023-08-12T20:00:00,0.435,2023-06-20T00:00:00,concert,1,0.659,United Palace Theatre,US,NY,0.65,15,4.0,310.0,253.0,390.0,287.0,concert,Miriam Cruz,1,0.35,None,0,0.0,0
6027998,2023-08-13T00:00:00,2023-08-12T20:00:00,0.463,2023-05-18T00:00:00,concert,1,0.702,Hampton Beach Casino Ballroom,US,NH,0.62,26,31.0,746.0,79.0,19800.0,158.0,concert,KC and The Sunshine Band,4,0.53,None,0,0.0,0
5956520,2023-08-13T00:00:00,2023-08-12T20:00:00,0.427,2023-02-25T00:00:00,broadway_tickets_national,1,0.683,New World Stages / Stage 4,US,NY,0.61,90,60.0,263.0,103.0,628.0,164.0,theater,The Play That Goes Wrong,95,0.38,None,0,0.0,0
5843008,2023-08-13T00:00:00,2023-08-12T17:00:00,0.411,2022-10-13T00:00:00,theater,1,0.683,Luxor Theater,US,NV,0.68,903,40.0,120.0,80.0,193.0,128.0,theater,Blue Man Group,1390,0.39,None,0,0.0,0
5973910,2023-08-13T00:00:00,2023-08-12T19:00:00,0.586,2023-03-20T00:00:00,concert,3,0.765,Simmons Bank Arena,US,AR,0.7,21,173.0,139.0,34.0,979.0,108.0,concert,The Offspring,21,0.59,Sum 41,20,0.6,0
5992419,2023-08-13T00:00:00,2023-08-12T19:00:00,0.341,2023-04-08T00:00:00,comedy,1,0.65,Milwaukee Improv,US,WI,0.56,61,1.0,90.0,83.0,104.0,89.0,theater,Eddie Griffin,22,0.54,None,0,0.0,0
6044080,2023-08-13T00:00:00,2023-08-12T20:00:00,0.405,2023-06-01T00:00:00,theater,2,0.683,Al Hirschfeld Theatre,US,NY,0.93,457,1.0,75.0,75.0,75.0,75.0,theater,Moulin Rouge! The Musical VIP Room,228,0.41,Broadway,912,0.68,0
6054362,2023-08-13T00:00:00,2023-08-12T19:00:00,0.276,2023-06-13T00:00:00,concert,1,0.609,Scoot Inn,US,TX,0.57,19,9.0,58.0,40.0,145.0,47.0,concert,Josh Ward,3,0.33,None,0,0.0,0
6027758,2023-08-13T00:00:00,2023-08-12T20:00:00,0.594,2023-05-18T00:00:00,concert,2,0.767,New Jersey Performing Arts Center,US,NJ,0.69,95,33.0,207.0,132.0,635.0,166.0,concert,Beres Hammond,7,0.5,Romain Virgo,1,0.55,0
5954655,2023-08-13T00:00:00,2023-08-12T17:00:00,0.745,2023-02-23T00:00:00,concert,2,0.841,Pacific Amphitheatre,US,CA,0.71,8,131.0,150.0,67.0,481.0,133.0,concert,Rebelution,21,0.58,Iration,37,0.53,0
6020636,2023-08-13T00:00:00,2023-08-12T19:00:00,0.804,2023-05-15T00:00:00,concert,1,0.871,Toyota Center,US,TX,0.86,37,158.0,437.0,89.0,4374.0,292.0,concert,Stevie Nicks,20,0.74,None,0,0.0,0
