id,date,local_date,score,announce_date,type,n_performers,popularity,venue,country,state,venue_score,venue_n_upcoming_events,listing_count,average_price,lowest_price,highest_price,median_price,segment,primary_performer,primary_performer_event_count,primary_performer_score,performer_2,performer_2_event_count,performer_2_score,sold_out
5884113,2023-08-05T21:30:00,2023-08-05T14:30:00,0.323,2022-11-30T00:00:00,theater,1,0.644,V Theater at Planet Hollywood Resort and Casino - Las Vegas,US,NV,0.59,542,2.0,169.0,152.0,187.0,152.0,theater,Popovich Comedy Pet Theater,66,0.31,None,0,0.0,0
6053933,2023-08-05T22:00:00,2023-08-05T15:00:00,0.369,2023-06-13T00:00:00,theater,1,0.664,The Dragon Room at Stratosphere Hotel and Casino,US,NV,0.58,150,3.0,195.0,172.0,229.0,184.0,theater,iLuminate,155,0.35,None,0,0.0,0
6055479,2023-08-05T22:00:00,2023-08-05T18:00:00,0.354,2023-06-13T00:00:00,concert,2,0.655,Beachum Theater,US,FL,0.0,4,3.0,125.0,63.0,164.0,151.0,concert,Origami Angel,3,0.45,glaive,13,0.52,0
6050236,2023-08-05T22:30:00,2023-08-05T18:30:00,0.286,2023-06-07T00:00:00,comedy,1,0.604,Off the Hook Comedy Club,US,Florida (fl),0.53,46,3.0,107.0,99.0,123.0,100.0,theater,T.J. Miller	,14,0.35,None,0,0.0,0
6049827,2023-08-05T23:00:00,2023-08-05T16:00:00,0.324,2023-06-07T00:00:00,comedy,1,0.643,The Orleans Showroom,US,NV,0.54,93,2.0,150.0,127.0,172.0,127.0,theater,Adam London,91,0.32,None,0,0.0,0
6059681,2023-08-05T23:00:00,2023-08-05T16:00:00,0.311,2023-06-17T00:00:00,theater,1,0.636,Saxe Theater,US,NV,0.65,287,2.0,170.0,152.0,187.0,152.0,theater,Nathan Burton,127,0.31,None,0,0.0,0
5885117,2023-08-05T23:00:00,2023-08-05T16:00:00,0.0,2022-12-01T00:00:00,music_festival,1,0.0,Laketown Ranch Music and Recreation Park,Canada,BC,0.0,6,,,,,,concert,Sunfest Country Music Festival,6,0.0,None,0,0.0,0
6083031,2023-08-05T23:00:00,2023-08-05T19:00:00,0.314,2023-07-06T00:00:00,rodeo,1,0.669,Adirondack Bank Center,US,NY,0.5,2,140.0,42.0,39.0,54.0,39.0,sports,Utica Stampede Rodeo and Expo,2,0.0,None,0,0.0,0
5842373,2023-08-05T23:05:00,2023-08-05T19:05:00,0.416,2022-10-13T00:00:00,minor_league_baseball,2,0.67,ShoreTown Ballpark,US,NJ,0.48,17,22.0,55.0,34.0,88.0,56.0,sports,Jersey Shore BlueClaws,35,0.32,Brooklyn Cyclones,35,0.37,0
6050254,2023-08-05T23:30:00,2023-08-05T19:30:00,0.407,2023-06-07T00:00:00,classical_orchestral_instrumental,2,0.679,Saratoga Performing Arts Center,US,NY,0.76,25,4.0,374.0,203.0,534.0,311.0,theater,The Philadelphia Orchestra,98,0.4,Harry Potter and the Goblet of Fire,4,0.26,0
6064265,2023-08-05T23:30:00,2023-08-05T18:30:00,0.338,2023-06-20T00:00:00,comedy,1,0.636,Stardome Comedy Club,US,AL,0.42,12,1.0,67.0,67.0,67.0,67.0,theater,Donnell Rawlings,13,0.41,None,0,0.0,0
6063830,2023-08-05T23:30:00,2023-08-05T18:30:00,0.365,2023-06-20T00:00:00,comedy,1,0.664,Milwaukee Improv,US,WI,0.56,66,5.0,90.0,80.0,105.0,88.0,theater,Lil Duval,5,0.48,None,0,0.0,0
6059135,2023-08-06T00:00:00,2023-08-05T19:00:00,0.321,2023-06-17T00:00:00,comedy,1,0.637,The Second City Mainstage Theatre,US,IL,0.48,76,2.0,157.0,133.0,181.0,133.0,theater,The Second City,29,0.31,None,0,0.0,0
6108135,2023-08-06T00:00:00,2023-08-05T19:00:00,0.0,2023-08-01T00:00:00,comedy,1,0.0,Funny Bone Comedy Club Omaha,US,NE,0.44,11,,,,,,theater,Jeff Arcuri,4,0.0,None,0,0.0,0
6054971,2023-08-06T00:00:00,2023-08-05T20:00:00,0.336,2023-06-13T00:00:00,concert,2,0.642,Empire Live,US,NY,0.5,15,4.0,102.0,51.0,451.0,96.0,concert,Jameson Rodgers,6,0.6,Drew Green,1,0.49,0
6040383,2023-08-06T00:00:00,2023-08-05T19:00:00,0.257,2023-05-31T00:00:00,concert,1,0.606,Shank Hall,US,WI,0.37,13,1.0,53.0,53.0,53.0,53.0,concert,Iona Fyfe,1,0.21,None,0,0.0,0
6032474,2023-08-06T00:00:00,2023-08-05T20:00:00,0.015,2023-05-19T00:00:00,broadway_tickets_national,1,0.334,Gateway Playhouse,US,NY,0.57,139,3.0,185.0,144.0,214.0,195.0,theater,Jersey Boys,45,0.29,None,0,0.0,0
5998709,2023-08-06T00:00:00,2023-08-05T19:00:00,0.276,2023-04-16T00:00:00,concert,2,0.608,Country Club Hills Theater,US,IL,0.36,5,1.0,337.0,337.0,337.0,337.0,concert,Avery Sunshine,2,0.37,Maysa,2,0.36,0
5996768,2023-08-06T00:00:00,2023-08-05T19:00:00,0.305,2023-04-16T00:00:00,comedy,1,0.632,Improv Comedy Club,US,MO,0.51,71,2.0,102.0,101.0,102.0,102.0,theater,Tony Roberts,12,0.61,None,0,0.0,0
6044073,2023-08-06T00:00:00,2023-08-05T20:00:00,0.402,2023-06-01T00:00:00,theater,2,0.684,Al Hirschfeld Theatre,US,NY,0.93,477,1.0,75.0,75.0,75.0,75.0,theater,Moulin Rouge! The Musical VIP Room,238,0.42,Broadway,952,0.68,0
6050235,2023-08-06T00:30:00,2023-08-05T20:30:00,0.264,2023-06-07T00:00:00,comedy,1,0.603,Off the Hook Comedy Club,US,Florida (fl),0.53,46,3.0,108.0,95.0,129.0,101.0,theater,T.J. Miller	,14,0.35,None,0,0.0,0
6071099,2023-08-06T00:30:00,2023-08-05T19:30:00,0.0,2023-06-26T00:00:00,auto_racing,1,0.0,Winfield Fairgrounds,US,KS,0.0,4,1.0,43.0,42.0,44.0,43.0,sports,Figure 8 Races,1,0.0,None,0,0.0,0
6009021,2023-08-06T00:30:00,2023-08-05T19:30:00,0.405,2023-04-25T00:00:00,concert,1,0.693,Whitewater Amphitheater,US,TX,0.65,2,2.0,134.0,119.0,153.0,119.0,concert,Shane Smith & The Saints,11,0.67,None,0,0.0,0
6037364,2023-08-06T01:00:00,2023-08-05T18:00:00,0.284,2023-05-27T00:00:00,concert,1,0.631,House of Blues - Las Vegas,US,NV,0.69,70,2.0,46.0,39.0,53.0,42.0,concert,School Of Rock (Band),3,0.18,None,0,0.0,0
6072347,2023-08-06T01:00:00,2023-08-05T18:00:00,0.151,2023-06-26T00:00:00,broadway_tickets_national,1,0.551,Alexis Park All Suite Resort,US,NV,0.59,550,3.0,199.0,174.0,220.0,204.0,theater,All Shook Up,153,0.16,None,0,0.0,0
6061972,2023-08-06T01:00:00,2023-08-05T19:00:00,0.312,2023-06-19T00:00:00,broadway_tickets_national,1,0.643,Central City Opera House,US,CO,0.33,5,1.0,201.0,201.0,201.0,201.0,theater,Kiss Me Kate,1,0.32,None,0,0.0,0
5921228,2023-08-06T01:00:00,2023-08-05T18:00:00,0.263,2023-01-21T00:00:00,concert,1,0.62,172 at Rio Las Vegas,US,NV,0.5,109,3.0,153.0,87.0,202.0,174.0,concert,Hitzville,109,0.29,None,0,0.0,0
5752441,2023-08-06T02:00:00,2023-08-05T19:00:00,0.284,2022-07-17T00:00:00,theater,1,0.631,V Theater at Planet Hollywood Resort and Casino - Las Vegas,US,NV,0.59,543,2.0,199.0,182.0,216.0,182.0,theater,V - The Ultimate Variety Show,224,0.3,None,0,0.0,0
5918576,2023-08-06T02:00:00,2023-08-05T20:00:00,0.339,2023-01-19T00:00:00,classical_opera,1,0.656,Santa Fe Opera,US,NM,0.54,19,7.0,592.0,406.0,774.0,587.0,theater,The Flying Dutchman,12,0.32,None,0,0.0,0
6037379,2023-08-06T02:00:00,2023-08-05T19:00:00,0.338,2023-05-27T00:00:00,concert,1,0.657,The Wiltern,US,CA,0.74,71,5.0,160.0,143.0,180.0,154.0,concert,Javier Rosas,13,0.31,None,0,0.0,0
6053932,2023-08-06T02:00:00,2023-08-05T19:00:00,0.341,2023-06-13T00:00:00,theater,1,0.658,The Dragon Room at Stratosphere Hotel and Casino,US,NV,0.58,150,3.0,200.0,177.0,235.0,188.0,theater,iLuminate,155,0.35,None,0,0.0,0
6041423,2023-08-06T02:00:00,2023-08-05T19:00:00,0.263,2023-05-31T00:00:00,comedy,1,0.617,Irvine Improv,US,CA,0.56,107,1.0,67.0,67.0,67.0,67.0,theater,Heather McDonald,10,0.32,None,0,0.0,0
6064263,2023-08-06T02:15:00,2023-08-05T21:15:00,0.31,2023-06-20T00:00:00,comedy,1,0.63,Stardome Comedy Club,US,AL,0.42,12,1.0,67.0,67.0,67.0,67.0,theater,Donnell Rawlings,13,0.41,None,0,0.0,0
6059731,2023-08-06T02:30:00,2023-08-05T19:30:00,0.302,2023-06-17T00:00:00,comedy,1,0.638,V Theater at Planet Hollywood Resort and Casino - Las Vegas,US,NV,0.59,543,2.0,199.0,182.0,216.0,182.0,theater,The Mentalist,130,0.32,None,0,0.0,0
5999709,2023-08-06T02:30:00,2023-08-05T19:30:00,0.25,2023-04-16T00:00:00,comedy,1,0.611,Cobb's Comedy Club,US,CA,0.54,54,9.0,123.0,64.0,590.0,88.0,theater,Becky Robinson,15,0.33,None,0,0.0,0
6108138,2023-08-06T02:30:00,2023-08-05T21:30:00,0.0,2023-08-01T00:00:00,comedy,1,0.0,Funny Bone Comedy Club Omaha,US,NE,0.44,11,,,,,,theater,Jeff Arcuri,4,0.0,None,0,0.0,0
5999748,2023-08-06T02:45:00,2023-08-05T21:45:00,0.279,2023-04-16T00:00:00,comedy,1,0.625,Improv Comedy Club,US,MO,0.51,71,2.0,102.0,102.0,102.0,102.0,theater,Tony Roberts,12,0.61,None,0,0.0,0
5965924,2023-08-06T03:00:00,2023-08-05T23:00:00,0.319,2023-03-09T00:00:00,comedy,1,0.646,Broadway Comedy Club,US,NY,0.61,271,1.0,147.0,147.0,147.0,147.0,theater,Stand Up Comedy,307,0.36,None,0,0.0,0
6084977,2023-08-06T03:00:00,2023-08-05T20:00:00,0.257,2023-07-09T00:00:00,theater,1,0.615,Alexis Park All Suite Resort,US,NV,0.59,550,3.0,207.0,181.0,229.0,212.0,theater,All Motown,335,0.28,None,0,0.0,0
6094982,2023-08-06T03:00:00,2023-08-05T20:00:00,0.237,2023-07-20T00:00:00,concert,2,0.605,Felton Music Hall,US,CA,0.43,33,6.0,63.0,58.0,70.0,61.0,concert,The Polish Ambassador,2,0.27,Saqi,1,0.22,0
6059136,2023-08-06T03:00:00,2023-08-05T22:00:00,0.293,2023-06-17T00:00:00,comedy,1,0.63,The Second City Mainstage Theatre,US,IL,0.48,76,2.0,150.0,127.0,172.0,127.0,theater,The Second City,29,0.31,None,0,0.0,0
6055229,2023-08-06T03:00:00,2023-08-05T20:00:00,0.261,2023-06-13T00:00:00,theater,1,0.617,Hamburger Mary's - Las Vegas,US,NV,0.49,88,2.0,172.0,161.0,184.0,161.0,theater,Shenanigans,22,0.28,None,0,0.0,0
6050383,2023-08-06T03:00:00,2023-08-05T20:00:00,0.379,2023-06-07T00:00:00,theater,1,0.679,Cache Creek Casino,US,CA,0.39,2,1.0,340.0,340.0,340.0,340.0,theater,Theresa Caputo,18,0.46,None,0,0.0,0
6032906,2023-08-06T03:00:00,2023-08-05T20:00:00,0.266,2023-05-19T00:00:00,comedy,1,0.624,Alberta Rose Theatre,US,OR,0.38,7,3.0,56.0,55.0,57.0,57.0,theater,Gina Yashere,2,0.32,None,0,0.0,0
6004125,2023-08-06T03:00:00,2023-08-05T20:00:00,0.238,2023-04-19T00:00:00,concert,1,0.605,Aladdin Theater,US,OR,0.55,39,2.0,68.0,61.0,79.0,62.0,concert,Jillina's BDEx Presents,1,0.26,None,0,0.0,0
5798961,2023-08-06T03:00:00,2023-08-05T20:00:00,0.356,2022-09-03T00:00:00,broadway_tickets_national,1,0.664,Stanley Industrial Alliance Stage,Canada,BC,0.43,8,5.0,408.0,342.0,466.0,416.0,theater,Beautiful: The Carole King Musical,167,0.37,None,0,0.0,0
6079319,2023-08-06T04:00:00,2023-08-05T21:00:00,0.249,2023-06-30T00:00:00,concert,1,0.608,Mystic Theatre,US,CA,0.41,15,6.0,50.0,42.0,83.0,45.0,concert,Gimme Gimme Disco,8,0.34,None,0,0.0,0
6041425,2023-08-06T04:30:00,2023-08-05T21:30:00,0.266,2023-05-31T00:00:00,comedy,1,0.617,Irvine Improv,US,CA,0.56,107,1.0,64.0,64.0,65.0,64.0,theater,Heather McDonald,10,0.32,None,0,0.0,0
5960553,2023-08-06T04:30:00,2023-08-05T21:30:00,0.311,2023-03-02T00:00:00,dance_performance_tour,1,0.639,Alexis Park All Suite Resort,US,NV,0.59,550,3.0,207.0,181.0,229.0,212.0,theater,BurlesQ,62,0.3,None,0,0.0,0
6033744,2023-08-06T05:30:00,2023-08-05T22:30:00,0.281,2023-05-20T00:00:00,concert,1,0.624,South Point Showroom at South Point Hotel Casino and Spa,US,NV,0.44,49,4.0,52.0,51.0,52.0,52.0,concert,Spazmatics - Las Vegas,8,0.28,None,0,0.0,0
6067525,2023-08-06T07:30:00,2023-08-06T03:30:00,0.49,2023-06-22T00:00:00,music_festival,1,0.679,Downsview Park,Canada,ON,0.37,4,1.0,329.0,329.0,329.0,329.0,concert,Veld Music Festival,4,0.33,None,0,0.0,0
5868725,2023-08-06T08:30:00,2023-08-06T03:30:00,0.421,2022-11-11T00:00:00,music_festival,7,0.695,Avenue of the Saints Amphitheater,US,IA,0.51,4,4.0,250.0,222.0,270.0,247.0,concert,Hinterland Music Festival,4,0.46,Del Water Gap,34,0.56,0
6054717,2023-08-06T13:00:00,2023-08-06T09:00:00,0.328,2023-06-13T00:00:00,family,1,0.636,Cross Insurance Arena,US,ME,0.64,61,2.0,95.0,93.0,100.0,94.0,theater,Jurassic Quest,19,0.26,None,0,0.0,0
6059268,2023-08-06T18:00:00,2023-08-06T14:00:00,0.322,2023-06-17T00:00:00,broadway_tickets_national,1,0.63,Ogunquit Playhouse,US,ME,0.42,23,2.0,376.0,370.0,382.0,376.0,theater,On Your Feet,55,0.33,None,0,0.0,0
6003374,2023-08-06T19:00:00,2023-08-06T14:00:00,0.314,2023-04-19T00:00:00,broadway_tickets_national,1,0.625,McLeod Theater,US,IL,0.0,4,17.0,64.0,50.0,85.0,60.0,theater,Footloose,11,0.28,None,0,0.0,0
5949221,2023-08-06T20:00:00,2023-08-06T16:00:00,0.408,2023-02-16T00:00:00,cirque_du_soleil,1,0.678,Walt Disney World Resort,US,FL,0.63,222,23.0,276.0,180.0,577.0,267.0,theater,Cirque du Soleil Drawn to Life,216,0.39,None,0,0.0,0
5798960,2023-08-06T21:00:00,2023-08-06T14:00:00,0.375,2022-09-03T00:00:00,broadway_tickets_national,1,0.656,Stanley Industrial Alliance Stage,Canada,BC,0.43,8,2.0,370.0,328.0,418.0,335.0,theater,Beautiful: The Carole King Musical,167,0.37,None,0,0.0,0
6087134,2023-08-06T23:00:00,2023-08-06T19:00:00,0.383,2023-07-11T00:00:00,theater,1,0.665,Lincoln Center Theater - Claire Tow Theater,US,NY,0.49,31,1.0,242.0,242.0,242.0,242.0,theater,Let's Call Her Patty,31,0.32,None,0,0.0,0
6055061,2023-08-06T23:00:00,2023-08-06T19:00:00,0.329,2023-06-13T00:00:00,comedy,1,0.636,Raleigh Improv,US,NC,0.51,51,4.0,226.0,67.0,568.0,119.0,theater,Ian Bagg,10,0.35,None,0,0.0,0
5988468,2023-08-06T23:30:00,2023-08-06T19:30:00,0.366,2023-04-04T00:00:00,concert,2,0.652,Paramount Theater Charlottesville,US,VA,0.36,9,4.0,200.0,107.0,258.0,216.0,concert,Lyle Lovett,21,0.56,Lyle Lovett and His Large Band,16,0.42,0
6062175,2023-08-07T00:00:00,2023-08-06T20:00:00,0.285,2023-06-20T00:00:00,concert,1,0.612,The Hamilton,US,DC,0.44,8,2.0,108.0,82.0,134.0,83.0,concert,Joan Osborne,5,0.29,None,0,0.0,0
5998785,2023-08-07T00:00:00,2023-08-06T20:00:00,0.36,2023-04-16T00:00:00,concert,1,0.649,Koussevitzky Music Shed at Tanglewood,US,MA,0.65,23,5.0,212.0,185.0,232.0,220.0,concert,Aaron Diehl,3,0.36,None,0,0.0,0
6059134,2023-08-07T00:00:00,2023-08-06T19:00:00,0.313,2023-06-17T00:00:00,comedy,1,0.623,The Second City Mainstage Theatre,US,IL,0.48,76,2.0,150.0,127.0,172.0,127.0,theater,The Second City,29,0.31,None,0,0.0,0
6041376,2023-08-07T00:30:00,2023-08-06T19:30:00,0.293,2023-05-31T00:00:00,comedy,1,0.625,Houston Improv Comedy Club,US,TX,0.54,69,1.0,131.0,131.0,134.0,131.0,theater,And Then We Had Sex,2,0.26,None,0,0.0,0
5921682,2023-08-07T00:30:00,2023-08-06T19:30:00,0.262,2023-01-21T00:00:00,comedy,1,0.61,Laugh Out Loud Comedy Club,US,TX,0.49,53,2.0,141.0,117.0,166.0,118.0,theater,Tony Rock,28,0.47,None,0,0.0,0
6072348,2023-08-07T01:00:00,2023-08-06T18:00:00,0.134,2023-06-26T00:00:00,broadway_tickets_national,1,0.529,Alexis Park All Suite Resort,US,NV,0.59,550,3.0,199.0,174.0,220.0,204.0,theater,All Shook Up,153,0.16,None,0,0.0,0
6043550,2023-08-07T01:00:00,2023-08-06T19:00:00,0.0,2023-06-01T00:00:00,comedy,1,0.0,Wiseguy's,US,UT,0.0,15,,,,,,theater,Eric Neumann,3,0.24,None,0,0.0,0
6040384,2023-08-07T01:00:00,2023-08-06T20:00:00,0.181,2023-05-31T00:00:00,concert,1,0.583,Shank Hall,US,WI,0.37,13,2.0,139.0,114.0,166.0,117.0,concert,40 Oz To Freedom,2,0.48,None,0,0.0,0
