id,date,local_date,score,announce_date,type,n_performers,popularity,venue,country,state,venue_score,venue_n_upcoming_events,listing_count,average_price,lowest_price,highest_price,median_price,segment,primary_performer,primary_performer_event_count,primary_performer_score,performer_2,performer_2_event_count,performer_2_score,sold_out
5827723,2023-08-05T23:05:00,2023-08-05T18:05:00,0.417,2022-09-30T00:00:00,minor_league_baseball,2,0.672,Blue Wahoos Stadium,US,FL,0.58,17,202.0,46.0,24.0,148.0,49.0,sports,Pensacola Blue Wahoos,35,0.38,Biloxi Shuckers,41,0.34,0
5787947,2023-08-05T23:05:00,2023-08-05T19:05:00,0.889,2022-08-24T00:00:00,mlb,2,0.917,Oriole Park at Camden Yards,US,MD,0.86,124,315.0,118.0,38.0,1078.0,97.0,sports,Baltimore Orioles,231,0.64,New York Mets,216,0.69,0
5931624,2023-08-05T23:05:00,2023-08-05T19:05:00,0.447,2023-02-02T00:00:00,baseball,2,0.703,Wild Things Park,US,PA,0.49,15,4.0,46.0,16.0,61.0,53.0,sports,Washington Wild Things,27,0.37,Gateway Grizzlies,30,0.38,0
6017045,2023-08-05T23:05:00,2023-08-05T19:05:00,0.41,2023-05-08T00:00:00,baseball,1,0.684,Stade Canac,Canada,QC,0.46,20,2.0,52.0,48.0,57.0,48.0,sports,Quebec Capitales,26,0.35,None,0,0.0,0
5813137,2023-08-05T23:05:00,2023-08-05T19:05:00,0.468,2022-09-16T00:00:00,minor_league_baseball,2,0.696,Day Air Ballpark,US,OH,0.6,18,183.0,44.0,22.0,168.0,34.0,sports,Dayton Dragons,36,0.4,Beloit Snappers,30,0.33,0
5842206,2023-08-05T23:05:00,2023-08-05T19:05:00,0.399,2022-10-13T00:00:00,minor_league_baseball,2,0.654,Canal Park,US,OH,0.55,23,80.0,38.0,16.0,95.0,36.0,sports,Akron RubberDucks,41,0.34,Somerset Patriots,41,0.38,0
5968069,2023-08-05T23:05:00,2023-08-05T19:05:00,0.31,2023-03-14T00:00:00,sports,1,0.633,Lexington County Baseball Stadium,US,SC,0.28,1,4.0,45.0,37.0,51.0,45.0,sports,Lexington County Blowfish,1,0.3,None,0,0.0,0
5923318,2023-08-05T23:05:00,2023-08-05T19:05:00,0.352,2023-01-24T00:00:00,minor_league_baseball,2,0.645,Ripken Stadium,US,MD,0.45,17,43.0,37.0,23.0,70.0,28.0,sports,Aberdeen IronBirds,35,0.32,Hickory Crawdads,35,0.32,0
5897134,2023-08-05T23:05:00,2023-08-05T19:05:00,0.428,2022-12-14T00:00:00,minor_league_baseball,1,0.671,Four Winds Field at Coveleski Stadium,US,IN,0.52,17,40.0,41.0,24.0,135.0,34.0,sports,South Bend Cubs,35,0.34,None,0,0.0,0
5841210,2023-08-05T23:05:00,2023-08-05T18:05:00,0.386,2022-10-12T00:00:00,minor_league_baseball,2,0.654,Trustmark Park,US,MS,0.52,23,460.0,49.0,26.0,111.0,52.0,sports,Mississippi Braves,41,0.34,Montgomery Biscuits,35,0.33,0
5894239,2023-08-05T23:05:00,2023-08-05T19:05:00,0.526,2022-12-12T00:00:00,minor_league_baseball,2,0.728,Huntington Park,US,OH,0.61,23,185.0,54.0,26.0,320.0,45.0,sports,Columbus Clippers,47,0.41,St. Paul Saints	,47,0.38,0
5842373,2023-08-05T23:05:00,2023-08-05T19:05:00,0.416,2022-10-13T00:00:00,minor_league_baseball,2,0.67,ShoreTown Ballpark,US,NJ,0.48,17,22.0,55.0,34.0,88.0,56.0,sports,Jersey Shore BlueClaws,35,0.32,Brooklyn Cyclones,35,0.37,1
5891316,2023-08-05T23:05:00,2023-08-05T19:05:00,0.399,2022-12-07T00:00:00,minor_league_baseball,2,0.658,LMCU Ballpark,US,MI,0.5,17,34.0,44.0,35.0,64.0,41.0,sports,West Michigan Whitecaps,29,0.34,Lake County Captains,41,0.35,0
6039477,2023-08-05T23:05:00,2023-08-05T19:05:00,0.345,2023-05-31T00:00:00,sports,1,0.651,McNair Field,US,NC,0.25,1,3.0,47.0,45.0,49.0,46.0,sports,Forest City Owls,1,0.29,None,0,0.0,0
5967801,2023-08-05T23:05:00,2023-08-05T19:05:00,0.419,2023-03-14T00:00:00,sports,1,0.688,Turtle Creek Stadium,US,MI,0.5,8,6.0,50.0,38.0,59.0,49.0,sports,Traverse City Pit Spitters,8,0.34,None,0,0.0,0
5895977,2023-08-05T23:05:00,2023-08-05T19:05:00,0.447,2022-12-13T00:00:00,minor_league_baseball,2,0.685,Fluor Field at the West End,US,SC,0.56,17,19.0,58.0,32.0,136.0,48.0,sports,Greenville Drive,32,0.36,Rome Braves,30,0.32,0
5789316,2023-08-05T23:07:00,2023-08-05T16:07:00,0.875,2022-08-24T00:00:00,mlb,2,0.903,Oakland Coliseum,US,CA,0.81,108,488.0,118.0,46.0,446.0,106.0,sports,Oakland Athletics,217,0.61,San Francisco Giants,230,0.69,0
5838961,2023-08-05T23:08:00,2023-08-05T18:08:00,0.496,2022-10-11T00:00:00,minor_league_baseball,2,0.712,Principal Park,US,IA,0.59,25,107.0,50.0,25.0,320.0,44.0,sports,Iowa Cubs,47,0.37,Toledo Mud Hens,47,0.39,0
5788482,2023-08-05T23:10:00,2023-08-05T18:10:00,0.773,2022-08-24T00:00:00,mlb,2,0.862,American Family Field,US,WI,0.85,124,456.0,82.0,17.0,12512.0,50.0,sports,Milwaukee Brewers,230,0.64,Pittsburgh Pirates,218,0.64,0
5789554,2023-08-05T23:10:00,2023-08-05T19:10:00,0.846,2022-08-24T00:00:00,mlb,2,0.897,Progressive Field,US,OH,0.84,124,443.0,99.0,29.0,287.0,88.0,sports,Cleveland Guardians,230,0.63,Chicago White Sox,216,0.64,0
5788309,2023-08-05T23:10:00,2023-08-05T18:10:00,0.845,2022-08-24T00:00:00,mlb,2,0.893,Target Field,US,MN,0.84,124,474.0,84.0,29.0,297.0,70.0,sports,Minnesota Twins,230,0.63,Arizona Diamondbacks,231,0.65,0
5836995,2023-08-05T23:15:00,2023-08-05T19:15:00,0.514,2022-10-10T00:00:00,minor_league_baseball,2,0.717,Louisville Slugger Field,US,KY,0.6,23,135.0,39.0,19.0,78.0,37.0,sports,Louisville Bats,47,0.4,Omaha Storm Chasers,47,0.36,0
5786859,2023-08-05T23:15:00,2023-08-05T18:15:00,0.79,2022-08-24T00:00:00,mlb,2,0.873,Busch Stadium,US,MO,0.88,109,988.0,55.0,12.0,683.0,42.0,sports,St. Louis Cardinals,216,0.66,Colorado Rockies,215,0.67,0
6032949,2023-08-05T23:30:00,2023-08-05T19:30:00,0.483,2023-05-19T00:00:00,broadway_tickets_national,1,0.718,Princess of Wales Theatre Toronto,Canada,ON,0.6,29,40.0,321.0,146.0,801.0,220.0,theater,Hamilton,521,0.51,None,0,0.0,0
6024442,2023-08-05T23:30:00,2023-08-05T19:30:00,0.311,2023-05-18T00:00:00,concert,1,0.628,Jimmys Jazz and Blues Club,US,NH,0.48,71,69.0,102.0,42.0,363.0,84.0,concert,Catherine Russell,1,0.45,None,0,0.0,0
5997056,2023-08-05T23:30:00,2023-08-05T19:30:00,0.379,2023-04-16T00:00:00,family,1,0.667,The Argyle Theatre at Babylon Village,US,NY,0.46,22,4.0,181.0,150.0,209.0,171.0,theater,Grease,21,0.34,None,0,0.0,0
5995062,2023-08-05T23:30:00,2023-08-05T18:30:00,0.27,2023-04-11T00:00:00,minor_league_baseball,1,0.623,Northwestern Medicine Field,US,IL,0.37,15,7.0,40.0,26.0,55.0,37.0,sports,Kane County Cougars,15,0.25,None,0,0.0,0
6050254,2023-08-05T23:30:00,2023-08-05T19:30:00,0.407,2023-06-07T00:00:00,classical_orchestral_instrumental,2,0.679,Saratoga Performing Arts Center,US,NY,0.76,25,4.0,374.0,203.0,534.0,311.0,theater,The Philadelphia Orchestra,98,0.4,Harry Potter and the Goblet of Fire,4,0.26,1
6028841,2023-08-05T23:30:00,2023-08-05T19:30:00,0.318,2023-05-18T00:00:00,comedy,1,0.64,Punch Line Philly,US,PA,0.49,53,8.0,62.0,49.0,88.0,54.0,theater,Rosebud Baker,5,0.53,None,0,0.0,0
5922475,2023-08-05T23:30:00,2023-08-05T18:30:00,0.64,2023-01-23T00:00:00,concert,1,0.799,American Family Insurance Amphitheater - Summerfest Grounds,US,WI,0.76,9,1337.0,189.0,32.0,10271.0,131.0,concert,Nickelback,30,0.62,None,0,0.0,0
6011621,2023-08-05T23:30:00,2023-08-05T19:30:00,0.393,2023-05-01T00:00:00,concert,2,0.672,TCU Amphitheater at White River State Park,US,IN,0.71,28,396.0,263.0,30.0,19698.0,175.0,concert,Rick Springfield,29,0.41,The Hooters,14,0.47,0
5961801,2023-08-05T23:30:00,2023-08-05T19:30:00,0.671,2023-03-04T00:00:00,concert,1,0.814,Mohegan Sun Arena,US,CT,0.79,50,672.0,272.0,93.0,1777.0,241.0,concert,Dan + Shay,10,0.71,None,0,0.0,0
5998869,2023-08-05T23:30:00,2023-08-05T19:30:00,0.534,2023-04-16T00:00:00,concert,2,0.745,Amalie Arena,US,FL,0.85,80,1068.0,132.0,43.0,517.0,125.0,concert,Freestyle Explosion,1,0.46,Stevie B,3,0.45,0
6024234,2023-08-05T23:30:00,2023-08-05T19:30:00,0.416,2023-05-18T00:00:00,rodeo,1,0.632,Georgia International Horse Park,US,GA,0.29,2,1.0,138.0,138.0,138.0,138.0,sports,Bill Pickett Invitational Rodeo,4,0.31,None,0,0.0,0
6091106,2023-08-05T23:30:00,2023-08-05T19:30:00,0.278,2023-07-17T00:00:00,family,1,0.639,Coliseo Roberto Clemente,Puerto Rico,,0.35,21,12.0,65.0,48.0,74.0,63.0,theater,Disney On Ice: Dream Big,14,0.41,None,0,0.0,0
5912228,2023-08-05T23:30:00,2023-08-05T19:30:00,0.494,2023-01-10T00:00:00,broadway_tickets_national,1,0.635,Lexington Opera House,US,KY,0.56,32,217.0,198.0,101.0,698.0,184.0,theater,Memphis - The Musical,5,0.25,None,0,0.0,0
6029368,2023-08-05T23:30:00,2023-08-05T19:30:00,0.307,2023-05-18T00:00:00,comedy,1,0.636,The Deluxe at Old National Centre,US,IN,0.56,28,29.0,115.0,87.0,201.0,106.0,theater,RuPaul,1,0.29,None,0,0.0,1
6008142,2023-08-05T23:30:00,2023-08-05T19:30:00,0.559,2023-04-24T00:00:00,concert,3,0.756,Hartford HealthCare Amphitheater,US,CT,0.73,21,771.0,200.0,43.0,887.0,183.0,concert,Jodeci,19,0.59,Dru Hill,20,0.58,0
5986110,2023-08-05T23:30:00,2023-08-05T19:30:00,0.621,2023-04-03T00:00:00,comedy,1,0.8,Beacon Theatre,US,NY,0.79,64,73.0,256.0,156.0,710.0,200.0,theater,Ali Wong,26,0.52,None,0,0.0,0
5943080,2023-08-05T23:30:00,2023-08-05T19:30:00,0.737,2023-02-13T00:00:00,concert,4,0.848,Lakewood Amphitheatre,US,GA,0.76,10,547.0,290.0,78.0,2691.0,253.0,concert,Jason Aldean,37,0.65,DJ Silver,30,0.68,0
5968601,2023-08-05T23:30:00,2023-08-05T19:30:00,0.443,2023-03-14T00:00:00,family,1,0.694,Blue Cross Arena,US,NY,0.63,48,558.0,103.0,32.0,467.0,104.0,theater,Hot Wheels Monster Trucks Live,92,0.44,None,0,0.0,0
6048108,2023-08-05T23:30:00,2023-08-05T17:30:00,0.315,2023-06-07T00:00:00,concert,1,0.632,Dillon Amphitheater,US,CO,0.63,12,11.0,119.0,83.0,198.0,109.0,concert,The Infamous Stringdusters,7,0.5,None,0,0.0,0
5943485,2023-08-05T23:30:00,2023-08-05T19:30:00,0.265,2023-02-14T00:00:00,sports,1,0.639,Croswell Opera House,US,MI,0.51,41,6.0,163.0,75.0,197.0,176.0,sports,Mary Poppins,13,0.25,None,0,0.0,0
5938223,2023-08-05T23:30:00,2023-08-05T19:30:00,0.467,2023-02-08T00:00:00,national_womens_soccer,3,0.713,Red Bull Arena,US,NJ,0.82,20,488.0,106.0,35.0,672.0,90.0,sports,NWSL Challenge Cup,5,0.47,North Carolina Courage,8,0.54,0
5182887,2023-08-05T23:30:00,2023-08-05T19:30:00,0.615,2020-01-13T00:00:00,concert,2,0.786,Ruoff Music Center,US,IN,0.79,18,236.0,542.0,74.0,12433.0,309.0,concert,Matchbox Twenty,4,0.59,Ben Rector,16,0.56,0
5989632,2023-08-05T23:30:00,2023-08-05T18:30:00,0.483,2023-04-06T00:00:00,concert,2,0.718,The Pavilion at Toyota Music Factory,US,TX,0.8,46,447.0,136.0,38.0,597.0,110.0,concert,Parliament Funkadelic,25,0.44,George Clinton,12,0.43,0
6067088,2023-08-05T23:30:00,2023-08-05T19:30:00,0.291,2023-06-22T00:00:00,concert,2,0.619,Elevation 27,US,VA,0.45,22,113.0,112.0,54.0,345.0,94.0,concert,Hinder,6,0.3,Goodbye June,5,0.48,0
5957081,2023-08-05T23:30:00,2023-08-05T18:30:00,0.628,2023-02-27T00:00:00,concert,1,0.793,Breese Stevens Field,US,WI,0.56,9,25.0,132.0,77.0,352.0,100.0,concert,Bon Iver,11,0.54,None,0,0.0,0
5944127,2023-08-05T23:30:00,2023-08-05T19:30:00,0.623,2023-02-14T00:00:00,concert,2,0.789,Bank of New Hampshire Pavilion,US,NH,0.76,27,138.0,325.0,80.0,1531.0,285.0,concert,The Chicks,27,0.61,Wild Rivers,9,0.58,0
5939707,2023-08-05T23:30:00,2023-08-05T19:30:00,0.94,2023-02-09T00:00:00,wwe,2,0.956,Ford Field,US,MI,0.86,17,1728.0,593.0,112.0,9482.0,456.0,sports,WWE SummerSlam,1,0.79,WWE,50,0.69,0
6064265,2023-08-05T23:30:00,2023-08-05T18:30:00,0.338,2023-06-20T00:00:00,comedy,1,0.636,Stardome Comedy Club,US,AL,0.42,12,1.0,67.0,67.0,67.0,67.0,theater,Donnell Rawlings,13,0.41,None,0,0.0,1
5833925,2023-08-05T23:30:00,2023-08-05T18:30:00,0.384,2022-10-06T00:00:00,minor_league_baseball,2,0.64,Regions Field,US,AL,0.52,23,70.0,39.0,23.0,82.0,38.0,sports,Birmingham Barons,41,0.32,Rocket City Trash Pandas,41,0.32,0
5946438,2023-08-05T23:30:00,2023-08-05T19:30:00,0.515,2023-02-16T00:00:00,concert,2,0.735,Skyla Credit Union Amphitheatre,US,NC,0.72,12,247.0,215.0,25.0,532.0,228.0,concert,Jason Mraz,10,0.51,Monica Martin,26,0.47,0
5967114,2023-08-05T23:30:00,2023-08-05T19:30:00,0.655,2023-03-13T00:00:00,concert,2,0.806,Catholic Health Amphitheater at Bald Hill,US,NY,0.57,6,68.0,170.0,67.0,567.0,134.0,concert,Darius Rucker,17,0.58,Drew Holcomb,29,0.57,0
6063830,2023-08-05T23:30:00,2023-08-05T18:30:00,0.365,2023-06-20T00:00:00,comedy,1,0.664,Milwaukee Improv,US,WI,0.56,66,5.0,90.0,80.0,105.0,88.0,theater,Lil Duval,5,0.48,None,0,0.0,1
5721098,2023-08-05T23:30:00,2023-08-05T19:30:00,0.501,2022-06-06T00:00:00,theater,1,0.736,Kennedy Center Opera House,US,DC,0.73,148,47.0,153.0,74.0,297.0,140.0,theater,Moulin Rouge! The Musical,553,0.65,None,0,0.0,0
5967252,2023-08-05T23:30:00,2023-08-05T19:30:00,0.4,2023-03-13T00:00:00,concert,1,0.676,DPAC - Durham Performing Arts Center,US,NC,0.71,152,274.0,214.0,101.0,1938.0,178.0,concert,Johnny Mathis,6,0.57,None,0,0.0,0
5945016,2023-08-05T23:30:00,2023-08-05T19:30:00,0.744,2023-02-14T00:00:00,concert,1,0.851,Madison Square Garden,US,NY,0.95,118,338.0,551.0,98.0,103955.0,199.0,concert,Phish,20,0.64,None,0,0.0,0
5868007,2023-08-05T23:30:00,2023-08-05T19:30:00,0.777,2022-11-10T00:00:00,concert,2,0.867,Leader Bank Pavilion,US,MA,0.75,13,112.0,1247.0,354.0,6331.0,935.0,concert,Tyler Childers,19,0.73,Margo Price,17,0.68,0
6004777,2023-08-05T23:30:00,2023-08-05T19:30:00,0.393,2023-04-20T00:00:00,comedy,1,0.681,The Town Hall - New York,US,NY,0.67,50,29.0,125.0,49.0,293.0,126.0,theater,Tony Baker,8,0.53,None,0,0.0,0
5912733,2023-08-05T23:30:00,2023-08-05T19:30:00,0.669,2023-01-11T00:00:00,concert,2,0.814,Jiffy Lube Live,US,VA,0.77,16,609.0,297.0,103.0,3050.0,252.0,concert,Eric Church,27,0.64,Cody Jinks,10,0.59,0
5968111,2023-08-05T23:35:00,2023-08-05T18:35:00,0.381,2023-03-14T00:00:00,sports,1,0.669,Copeland Park,US,WI,0.38,7,2.0,47.0,46.0,48.0,46.0,sports,La Crosse Loggers,6,0.31,None,0,0.0,0
5839983,2023-08-05T23:35:00,2023-08-05T18:35:00,0.427,2022-10-11T00:00:00,minor_league_baseball,2,0.669,AutoZone Park,US,TN,0.55,29,72.0,56.0,28.0,547.0,51.0,sports,Memphis Redbirds,47,0.39,Jacksonville Jumbo Shrimp,47,0.41,0
5968511,2023-08-05T23:35:00,2023-08-05T18:35:00,0.383,2023-03-14T00:00:00,sports,1,0.67,Mayo Ball Field,US,MN,0.35,5,4.0,47.0,42.0,50.0,46.0,sports,Rochester Honkers,5,0.31,None,0,0.0,0
5919137,2023-08-05T23:35:00,2023-08-05T18:35:00,0.385,2023-01-19T00:00:00,minor_league_baseball,2,0.651,Hammons Field,US,MO,0.48,23,40.0,38.0,24.0,58.0,37.0,sports,Springfield Cardinals,41,0.33,Northwest Arkansas Naturals,41,0.33,0
5922956,2023-08-05T23:35:00,2023-08-05T18:35:00,0.359,2023-01-24T00:00:00,minor_league_baseball,2,0.632,Veterans Memorial Stadium - Cedar Rapids,US,IA,0.42,17,18.0,51.0,31.0,82.0,49.0,sports,Cedar Rapids Kernels,31,0.34,Lansing Lugnuts,35,0.33,0
5975357,2023-08-05T23:35:00,2023-08-05T18:35:00,0.347,2023-03-21T00:00:00,minor_league_baseball,1,0.621,Dozer Park,US,IL,0.41,17,16.0,41.0,20.0,60.0,39.0,sports,Peoria Chiefs,41,0.29,None,0,0.0,0
5792820,2023-08-05T23:35:00,2023-08-05T18:35:00,0.514,2022-08-30T00:00:00,minor_league_baseball,2,0.719,First Horizon Park - TN,US,TN,0.62,23,543.0,68.0,26.0,320.0,65.0,sports,Nashville Sounds,47,0.41,Durham Bulls,47,0.45,0
6002537,2023-08-05T23:45:00,2023-08-05T18:45:00,0.639,2023-04-19T00:00:00,rodeo,1,0.791,T-Mobile Center,US,MO,0.81,45,153.0,179.0,86.0,314.0,185.0,sports,PBR - Professional Bull Riders	,42,0.53,None,0,0.0,0
5980762,2023-08-06T00:00:00,2023-08-05T20:00:00,0.428,2023-03-24T00:00:00,broadway_tickets_national,1,0.691,Royal Alexandra Theatre,Canada,ON,0.63,124,16.0,362.0,219.0,582.0,341.0,theater,Hadestown,416,0.63,None,0,0.0,0
6026557,2023-08-06T00:00:00,2023-08-05T20:00:00,0.252,2023-05-18T00:00:00,concert,1,0.599,Somerville Theatre,US,MA,0.49,34,9.0,57.0,31.0,138.0,50.0,concert,Squitch,1,0.21,None,0,0.0,0
5927724,2023-08-06T00:00:00,2023-08-05T20:00:00,0.409,2022-11-02T00:00:00,theater,1,0.684,Charles Playhouse,US,MA,0.66,270,139.0,180.0,109.0,641.0,164.0,theater,Blue Man Group,1444,0.39,None,0,0.0,0
6062272,2023-08-06T00:00:00,2023-08-05T20:00:00,0.389,2023-06-20T00:00:00,classical_opera,2,0.672,Alumnae Theatre Company,Canada,ON,0.35,7,30.0,134.0,61.0,544.0,99.0,theater,Don Giovanni,10,0.34,Summer Opera Lyric Theatre,7,0.28,0
5953915,2023-08-06T00:00:00,2023-08-05T20:00:00,0.454,2023-02-21T00:00:00,concert,3,0.704,Artpark Mainstage Theater,US,NY,0.53,3,173.0,148.0,26.0,550.0,131.0,concert,Jason Isbell & the 400 Unit,22,0.58,Jason Isbell,26,0.53,0
6007372,2023-08-06T00:00:00,2023-08-05T20:00:00,0.325,2023-04-23T00:00:00,concert,1,0.637,Tampa Theatre,US,FL,0.5,9,3.0,116.0,102.0,137.0,109.0,concert,Tim Heidecker,19,0.33,None,0,0.0,0
5843025,2023-08-06T00:00:00,2023-08-05T17:00:00,0.403,2022-10-13T00:00:00,theater,1,0.681,Luxor Theater,US,NV,0.69,946,30.0,122.0,65.0,192.0,130.0,theater,Blue Man Group,1444,0.39,None,0,0.0,0
5900473,2023-08-06T00:00:00,2023-08-05T20:00:00,0.523,2022-12-20T00:00:00,broadway_tickets_national,1,0.739,Gershwin Theatre,US,NY,0.75,248,354.0,360.0,144.0,2120.0,314.0,theater,Wicked,611,0.48,None,0,0.0,0
6041002,2023-08-06T00:00:00,2023-08-05T20:00:00,0.268,2023-05-31T00:00:00,broadway_tickets_national,1,0.612,Sound Waves at Hard Rock Hotel & Casino Atlantic City,US,NJ,0.53,27,229.0,219.0,110.0,884.0,193.0,theater,Grease,16,0.22,None,0,0.0,0
6039654,2023-08-06T00:00:00,2023-08-05T20:00:00,0.238,2023-05-31T00:00:00,concert,1,0.592,Lovedraft's Brewing Co,US,PA,0.32,2,9.0,49.0,40.0,66.0,47.0,concert,Emo Night Brooklyn,3,0.51,None,0,0.0,0
6002683,2023-08-06T00:00:00,2023-08-05T20:00:00,0.333,2023-04-19T00:00:00,concert,1,0.641,Sweetland Amphitheatre,US,GA,0.42,1,5.0,90.0,53.0,128.0,81.0,concert,Tamela Mann,28,0.56,None,0,0.0,0
6051894,2023-08-06T00:00:00,2023-08-05T20:00:00,0.26,2023-06-09T00:00:00,concert,1,0.602,City Winery - Boston,US,MA,0.44,16,2.0,130.0,116.0,144.0,118.0,concert,Spyro Gyra,6,0.31,None,0,0.0,0
6029631,2023-08-06T00:00:00,2023-08-05T20:00:00,0.361,2023-05-18T00:00:00,broadway_tickets_national,1,0.652,The Theater Center,US,NY,0.59,284,13.0,130.0,89.0,179.0,117.0,theater,Perfect Crime,125,0.33,None,0,0.0,0
5799649,2023-08-06T00:00:00,2023-08-05T20:00:00,0.535,2022-09-06T00:00:00,theater,1,0.755,Lunt-Fontanne Theatre,US,NY,0.75,170,224.0,540.0,117.0,1756.0,427.0,theater,Sweeney Todd,183,0.52,None,0,0.0,0
5985986,2023-08-06T00:00:00,2023-08-05T20:00:00,0.485,2023-04-03T00:00:00,concert,4,0.719,The Colosseum at Caesars Windsor,Canada,ON,0.58,13,323.0,193.0,55.0,1576.0,163.0,concert,Incubus,25,0.58,Action Bronson,20,0.61,0
6068371,2023-08-06T00:00:00,2023-08-05T20:00:00,0.432,2023-06-23T00:00:00,concert,1,0.691,Aretha Franklin Amphitheatre,US,MI,0.6,13,456.0,217.0,82.0,1347.0,210.0,concert,D-Nice,1,0.68,None,0,0.0,0
5944472,2023-08-06T00:00:00,2023-08-05T20:00:00,0.569,2023-02-14T00:00:00,broadway_tickets_national,1,0.762,Richard Rodgers Theatre,US,NY,0.78,170,134.0,603.0,201.0,1623.0,533.0,theater,Hamilton,521,0.51,None,0,0.0,0
6059135,2023-08-06T00:00:00,2023-08-05T19:00:00,0.321,2023-06-17T00:00:00,comedy,1,0.637,The Second City Mainstage Theatre,US,IL,0.48,76,2.0,157.0,133.0,181.0,133.0,theater,The Second City,29,0.31,None,0,0.0,1
6108135,2023-08-06T00:00:00,2023-08-05T19:00:00,0.0,2023-08-01T00:00:00,comedy,1,0.0,Funny Bone Comedy Club Omaha,US,NE,0.44,11,,,,,,theater,Jeff Arcuri,4,0.0,None,0,0.0,1
6049291,2023-08-06T00:00:00,2023-08-05T20:00:00,0.409,2023-06-07T00:00:00,comedy,1,0.63,Plymouth Memorial Hall,US,MA,0.35,10,2.0,173.0,97.0,298.0,107.0,theater,The Kirk Minihane Show,1,0.25,None,0,0.0,0
5721051,2023-08-06T00:00:00,2023-08-05T20:00:00,0.488,2022-06-06T00:00:00,broadway_tickets_national,1,0.726,Peace Concert Hall At The Peace Center,US,SC,0.6,37,5.0,260.0,182.0,348.0,243.0,theater,Wicked,611,0.48,None,0,0.0,0
5895052,2023-08-06T00:00:00,2023-08-05T20:00:00,0.477,2022-12-13T00:00:00,concert,1,0.715,NYCB Theatre at Westbury,US,NY,0.61,31,154.0,214.0,56.0,740.0,200.0,concert,Air Supply,28,0.44,None,0,0.0,0
5890902,2023-08-06T00:00:00,2023-08-05T20:00:00,0.485,2022-12-06T00:00:00,broadway_tickets_national,1,0.716,Lena Horne Theatre,US,NY,0.72,182,147.0,463.0,90.0,1886.0,412.0,theater,Six the Musical,595,0.45,None,0,0.0,0
5889821,2023-08-06T00:00:00,2023-08-05T20:00:00,0.71,2022-12-06T00:00:00,broadway_tickets_national,2,0.846,Walter Kerr Theatre,US,NY,0.91,239,45.0,170.0,122.0,237.0,155.0,theater,Hadestown,418,0.63,Broadway,956,0.68,0
5986814,2023-08-06T00:00:00,2023-08-05T20:00:00,0.415,2023-04-03T00:00:00,comedy,1,0.692,Paramount Theatre - Huntington,US,NY,0.67,62,48.0,190.0,59.0,385.0,176.0,theater,Jim Breuer,5,0.41,None,0,0.0,0
6054971,2023-08-06T00:00:00,2023-08-05T20:00:00,0.336,2023-06-13T00:00:00,concert,2,0.642,Empire Live,US,NY,0.5,15,4.0,102.0,51.0,451.0,96.0,concert,Jameson Rodgers,6,0.6,Drew Green,1,0.49,1
6047581,2023-08-06T00:00:00,2023-08-05T19:00:00,0.457,2023-06-07T00:00:00,concert,1,0.705,House of Blues - Dallas,US,TX,0.71,67,27.0,94.0,29.0,232.0,99.0,concert,Leela James,10,0.46,None,0,0.0,0
5966408,2023-08-06T00:00:00,2023-08-05T20:00:00,0.541,2023-03-10T00:00:00,comedy,1,0.758,The Theater at MGM National Harbor,US,MD,0.7,31,386.0,190.0,68.0,854.0,182.0,theater,Russell Peters,11,0.46,None,0,0.0,0
5998605,2023-08-06T00:00:00,2023-08-05T20:00:00,0.4,2023-04-16T00:00:00,concert,1,0.676,House of Blues - Boston,US,MA,0.73,50,25.0,121.0,72.0,187.0,120.0,concert,The Mountain Goats,13,0.41,None,0,0.0,0
5969721,2023-08-06T00:00:00,2023-08-05T20:00:00,0.408,2023-03-16T00:00:00,theater,1,0.687,Broadway Theatre - New York,US,NY,0.61,127,48.0,399.0,134.0,947.0,331.0,theater,Here Lies Love,127,0.4,None,0,0.0,0
6004699,2023-08-06T00:00:00,2023-08-05T19:00:00,0.281,2023-04-20T00:00:00,concert,1,0.616,Black River Coliseum,US,MO,0.29,2,130.0,102.0,39.0,514.0,85.0,concert,Ozark Mountain Daredevils,8,0.25,None,0,0.0,0
6040383,2023-08-06T00:00:00,2023-08-05T19:00:00,0.257,2023-05-31T00:00:00,concert,1,0.606,Shank Hall,US,WI,0.37,13,1.0,53.0,53.0,53.0,53.0,concert,Iona Fyfe,1,0.21,None,0,0.0,1
5956513,2023-08-06T00:00:00,2023-08-05T20:00:00,0.424,2023-02-25T00:00:00,broadway_tickets_national,1,0.683,New World Stages / Stage 4,US,NY,0.62,100,50.0,390.0,118.0,746.0,376.0,theater,The Play That Goes Wrong,115,0.38,None,0,0.0,0
6032474,2023-08-06T00:00:00,2023-08-05T20:00:00,0.015,2023-05-19T00:00:00,broadway_tickets_national,1,0.334,Gateway Playhouse,US,NY,0.57,139,3.0,185.0,144.0,214.0,195.0,theater,Jersey Boys,45,0.29,None,0,0.0,1
5711369,2023-08-06T00:00:00,2023-08-05T20:00:00,0.418,2022-05-14T00:00:00,theater,1,0.689,Ohio Theatre - Columbus,US,OH,0.67,123,721.0,205.0,56.0,716.0,210.0,theater,Frozen - The Musical,263,0.43,None,0,0.0,0
